Entity,Code,Year,Fossil fuels
Netherlands,NLD,1985,98.5148
Netherlands,NLD,1986,98.44208
Netherlands,NLD,1987,98.62912
Netherlands,NLD,1988,98.544525
Netherlands,NLD,1989,98.40758
Netherlands,NLD,1990,98.65856
Netherlands,NLD,1991,98.69319
Netherlands,NLD,1992,98.546005
Netherlands,NLD,1993,98.47826
Netherlands,NLD,1994,98.40966
Netherlands,NLD,1995,98.41296
Netherlands,NLD,1996,98.3171
Netherlands,NLD,1997,98.71394
Netherlands,NLD,1998,98.24461
Netherlands,NLD,1999,98.15971
Netherlands,NLD,2000,98.022644
Netherlands,NLD,2001,97.992165
Netherlands,NLD,2002,97.8244
Netherlands,NLD,2003,97.83542
Netherlands,NLD,2004,97.595795
Netherlands,NLD,2005,97.01957
Netherlands,NLD,2006,96.90788
Netherlands,NLD,2007,96.64935
Netherlands,NLD,2008,96.17715
Netherlands,NLD,2009,95.6424
Netherlands,NLD,2010,96.07728
Netherlands,NLD,2011,95.49098
Netherlands,NLD,2012,95.407616
Netherlands,NLD,2013,95.69302
Netherlands,NLD,2014,95.32273
Netherlands,NLD,2015,94.9611
Netherlands,NLD,2016,94.90623
Netherlands,NLD,2017,94.394875
Netherlands,NLD,2018,93.64052
Netherlands,NLD,2019,92.340965
Netherlands,NLD,2020,89.24029
Netherlands,NLD,2021,87.58325
Netherlands,NLD,2022,84.50537
Netherlands,NLD,2023,82.326065
Netherlands,NLD,2024,80.929695
New Zealand,NZL,1965,61.767742
New Zealand,NZL,1966,61.5049
New Zealand,NZL,1967,61.282253
New Zealand,NZL,1968,59.93964
New Zealand,NZL,1969,60.941856
New Zealand,NZL,1970,62.29812
New Zealand,NZL,1971,59.5624
New Zealand,NZL,1972,60.013744
New Zealand,NZL,1973,62.015823
New Zealand,NZL,1974,60.185486
New Zealand,NZL,1975,57.359787
New Zealand,NZL,1976,61.475796
New Zealand,NZL,1977,64.13607
New Zealand,NZL,1978,61.65766
New Zealand,NZL,1979,56.418396
New Zealand,NZL,1980,54.282803
New Zealand,NZL,1981,53.80612
New Zealand,NZL,1982,58.1451
New Zealand,NZL,1983,56.808296
New Zealand,NZL,1984,57.79553
New Zealand,NZL,1985,59.634434
New Zealand,NZL,1986,58.2889
New Zealand,NZL,1987,59.055626
New Zealand,NZL,1988,58.990463
New Zealand,NZL,1989,59.74141
New Zealand,NZL,1990,59.727272
New Zealand,NZL,1991,60.707436
New Zealand,NZL,1992,63.598278
New Zealand,NZL,1993,60.906322
New Zealand,NZL,1994,59.92771
New Zealand,NZL,1995,59.179005
New Zealand,NZL,1996,61.66744
New Zealand,NZL,1997,65.415375
New Zealand,NZL,1998,62.302017
New Zealand,NZL,1999,65.42036
New Zealand,NZL,2000,64.63613
New Zealand,NZL,2001,68.23327
New Zealand,NZL,2002,65.860565
New Zealand,NZL,2003,66.63447
New Zealand,NZL,2004,63.00972
New Zealand,NZL,2005,66.21267
New Zealand,NZL,2006,65.95292
New Zealand,NZL,2007,65.29876
New Zealand,NZL,2008,66.16442
New Zealand,NZL,2009,62.63827
New Zealand,NZL,2010,61.688644
New Zealand,NZL,2011,60.813213
New Zealand,NZL,2012,63.303795
New Zealand,NZL,2013,63.231144
New Zealand,NZL,2014,62.547726
New Zealand,NZL,2015,61.856884
New Zealand,NZL,2016,61.182922
New Zealand,NZL,2017,62.91455
New Zealand,NZL,2018,61.90248
New Zealand,NZL,2019,63.100266
New Zealand,NZL,2020,60.72471
New Zealand,NZL,2021,59.683544
New Zealand,NZL,2022,56.705067
New Zealand,NZL,2023,57.735413
New Zealand,NZL,2024,57.445606
Non-OECD (EI),,1965,95.40716
Non-OECD (EI),,1966,95.276405
Non-OECD (EI),,1967,95.387276
Non-OECD (EI),,1968,94.97259
Non-OECD (EI),,1969,94.842316
Non-OECD (EI),,1970,94.70329
Non-OECD (EI),,1971,94.7698
Non-OECD (EI),,1972,94.73099
Non-OECD (EI),,1973,94.74402
Non-OECD (EI),,1974,94.37897
Non-OECD (EI),,1975,94.353294
Non-OECD (EI),,1976,94.134766
Non-OECD (EI),,1977,93.87978
Non-OECD (EI),,1978,93.608574
Non-OECD (EI),,1979,93.420166
Non-OECD (EI),,1980,92.96594
Non-OECD (EI),,1981,92.74704
Non-OECD (EI),,1982,92.77328
Non-OECD (EI),,1983,92.548294
Non-OECD (EI),,1984,91.97588
Non-OECD (EI),,1985,91.655174
Non-OECD (EI),,1986,91.71747
Non-OECD (EI),,1987,91.61536
Non-OECD (EI),,1988,91.32544
Non-OECD (EI),,1989,91.41408
Non-OECD (EI),,1990,91.4184
Non-OECD (EI),,1991,91.20359
Non-OECD (EI),,1992,91.151726
Non-OECD (EI),,1993,90.73211
Non-OECD (EI),,1994,90.44381
Non-OECD (EI),,1995,90.22686
Non-OECD (EI),,1996,90.25957
Non-OECD (EI),,1997,90.17777
Non-OECD (EI),,1998,89.960754
Non-OECD (EI),,1999,89.9815
Non-OECD (EI),,2000,89.92836
Non-OECD (EI),,2001,90.017265
Non-OECD (EI),,2002,90.18819
Non-OECD (EI),,2003,90.60229
Non-OECD (EI),,2004,90.54492
Non-OECD (EI),,2005,90.75053
Non-OECD (EI),,2006,90.82595
Non-OECD (EI),,2007,90.873634
Non-OECD (EI),,2008,90.56204
Non-OECD (EI),,2009,90.57182
Non-OECD (EI),,2010,90.373146
Non-OECD (EI),,2011,90.58514
Non-OECD (EI),,2012,90.25849
Non-OECD (EI),,2013,89.862495
Non-OECD (EI),,2014,89.39537
Non-OECD (EI),,2015,89.1513
Non-OECD (EI),,2016,88.59067
Non-OECD (EI),,2017,88.209
Non-OECD (EI),,2018,87.6591
Non-OECD (EI),,2019,87.10426
Non-OECD (EI),,2020,86.28794
Non-OECD (EI),,2021,85.93635
Non-OECD (EI),,2022,85.33277
Non-OECD (EI),,2023,85.126755
Non-OECD (EI),,2024,84.16209
North America,OWID_NAM,1965,94.05916
North America,OWID_NAM,1966,94.083755
North America,OWID_NAM,1967,93.765724
North America,OWID_NAM,1968,93.93435
North America,OWID_NAM,1969,93.60862
North America,OWID_NAM,1970,93.647606
North America,OWID_NAM,1971,93.196846
North America,OWID_NAM,1972,92.93958
North America,OWID_NAM,1973,92.621155
North America,OWID_NAM,1974,91.55774
North America,OWID_NAM,1975,90.76873
North America,OWID_NAM,1976,90.943855
North America,OWID_NAM,1977,90.99631
North America,OWID_NAM,1978,90.0233
North America,OWID_NAM,1979,90.229836
North America,OWID_NAM,1980,89.92664
North America,OWID_NAM,1981,89.315315
North America,OWID_NAM,1982,88.33991
North America,OWID_NAM,1983,87.62066
North America,OWID_NAM,1984,87.56298
North America,OWID_NAM,1985,87.02917
North America,OWID_NAM,1986,86.46662
North America,OWID_NAM,1987,86.71
North America,OWID_NAM,1988,86.74527
North America,OWID_NAM,1989,86.61919
North America,OWID_NAM,1990,85.77008
North America,OWID_NAM,1991,85.16202
North America,OWID_NAM,1992,85.5586
North America,OWID_NAM,1993,85.41286
North America,OWID_NAM,1994,85.50653
North America,OWID_NAM,1995,84.91531
North America,OWID_NAM,1996,84.8707
North America,OWID_NAM,1997,85.50458
North America,OWID_NAM,1998,85.744606
North America,OWID_NAM,1999,85.27359
North America,OWID_NAM,2000,85.69541
North America,OWID_NAM,2001,86.09246
North America,OWID_NAM,2002,85.69294
North America,OWID_NAM,2003,85.96421
North America,OWID_NAM,2004,85.89996
North America,OWID_NAM,2005,85.79505
North America,OWID_NAM,2006,85.37062
North America,OWID_NAM,2007,85.63881
North America,OWID_NAM,2008,84.83926
North America,OWID_NAM,2009,84.021614
North America,OWID_NAM,2010,84.32906
North America,OWID_NAM,2011,83.492805
North America,OWID_NAM,2012,83.45536
North America,OWID_NAM,2013,83.27073
North America,OWID_NAM,2014,83.185295
North America,OWID_NAM,2015,82.95943
North America,OWID_NAM,2016,82.289085
North America,OWID_NAM,2017,81.7084
North America,OWID_NAM,2018,82.100075
North America,OWID_NAM,2019,81.86166
North America,OWID_NAM,2020,80.09148
North America,OWID_NAM,2021,80.64131
North America,OWID_NAM,2022,80.30072
North America,OWID_NAM,2023,80.29483
North America,OWID_NAM,2024,79.738625
North America (EI),,1965,94.03547
North America (EI),,1966,94.06202
North America (EI),,1967,93.737274
North America (EI),,1968,93.91122
North America (EI),,1969,93.582466
North America (EI),,1970,93.61524
North America (EI),,1971,93.176765
North America (EI),,1972,92.90585
North America (EI),,1973,92.57347
North America (EI),,1974,91.49203
North America (EI),,1975,90.687836
North America (EI),,1976,90.87817
North America (EI),,1977,90.925865
North America (EI),,1978,89.94594
North America (EI),,1979,90.167076
North America (EI),,1980,89.86515
North America (EI),,1981,89.24524
North America (EI),,1982,88.259254
North America (EI),,1983,87.53986
North America (EI),,1984,87.48676
North America (EI),,1985,86.96133
North America (EI),,1986,86.40173
North America (EI),,1987,86.65113
North America (EI),,1988,86.69714
North America (EI),,1989,86.559814
North America (EI),,1990,85.69954
North America (EI),,1991,85.07586
North America (EI),,1992,85.47328
North America (EI),,1993,85.31947
North America (EI),,1994,85.3914
North America (EI),,1995,84.78101
North America (EI),,1996,84.74662
North America (EI),,1997,85.37576
North America (EI),,1998,85.607666
North America (EI),,1999,85.15959
North America (EI),,2000,85.555275
North America (EI),,2001,85.92217
North America (EI),,2002,85.512566
North America (EI),,2003,85.786385
North America (EI),,2004,85.72369
North America (EI),,2005,85.61499
North America (EI),,2006,85.152
North America (EI),,2007,85.428795
North America (EI),,2008,84.629486
North America (EI),,2009,83.78933
North America (EI),,2010,84.12084
North America (EI),,2011,83.25942
North America (EI),,2012,83.24529
North America (EI),,2013,83.07197
North America (EI),,2014,82.97984
North America (EI),,2015,82.74386
North America (EI),,2016,82.06821
North America (EI),,2017,81.50205
North America (EI),,2018,81.92294
North America (EI),,2019,81.64159
North America (EI),,2020,79.91433
North America (EI),,2021,80.492195
North America (EI),,2022,80.14076
North America (EI),,2023,80.08914
North America (EI),,2024,79.523964
North Macedonia,MKD,1990,95.38784
North Macedonia,MKD,1991,91.95931
North Macedonia,MKD,1992,92.17033
North Macedonia,MKD,1993,95.196434
North Macedonia,MKD,1994,93.18241
North Macedonia,MKD,1995,92.19506
North Macedonia,MKD,1996,92.87276
North Macedonia,MKD,1997,91.62544
North Macedonia,MKD,1998,91.08111
North Macedonia,MKD,1999,88.03805
North Macedonia,MKD,2000,89.39227
North Macedonia,MKD,2001,94.01939
North Macedonia,MKD,2002,92.65224
North Macedonia,MKD,2003,88.20261
North Macedonia,MKD,2004,87.17781
North Macedonia,MKD,2005,87.59149
North Macedonia,MKD,2006,86.590775
North Macedonia,MKD,2007,91.787506
North Macedonia,MKD,2008,92.95133
North Macedonia,MKD,2009,89.15053
North Macedonia,MKD,2010,81.07669
North Macedonia,MKD,2011,88.91552
North Macedonia,MKD,2012,91.36401
North Macedonia,MKD,2013,86.31717
North Macedonia,MKD,2014,88.14314
North Macedonia,MKD,2015,82.32715
North Macedonia,MKD,2016,82.75933
North Macedonia,MKD,2017,88.79938
North Macedonia,MKD,2018,83.64921
North Macedonia,MKD,2019,89.097305
North Macedonia,MKD,2020,86.60375
North Macedonia,MKD,2021,85.65188
North Macedonia,MKD,2022,86.94706
North Macedonia,MKD,2023,83.16723
North Macedonia,MKD,2024,83.96259
Norway,NOR,1965,33.49813
Norway,NOR,1966,36.02894
Norway,NOR,1967,34.813374
Norway,NOR,1968,34.25663
Norway,NOR,1969,37.57412
Norway,NOR,1970,39.980305
Norway,NOR,1971,37.48677
Norway,NOR,1972,37.15189
Norway,NOR,1973,35.84244
Norway,NOR,1974,33.05442
Norway,NOR,1975,33.401974
Norway,NOR,1976,34.056335
Norway,NOR,1977,37.179573
Norway,NOR,1978,37.27145
Norway,NOR,1979,35.554623
Norway,NOR,1980,36.178276
Norway,NOR,1981,32.764282
Norway,NOR,1982,32.187565
Norway,NOR,1983,29.398464
Norway,NOR,1984,30.164135
Norway,NOR,1985,31.811262
Norway,NOR,1986,34.4196
Norway,NOR,1987,32.93426
Norway,NOR,1988,31.349522
Norway,NOR,1989,29.850206
Norway,NOR,1990,28.442066
Norway,NOR,1991,29.82102
Norway,NOR,1992,28.973724
Norway,NOR,1993,29.244658
Norway,NOR,1994,31.703485
Norway,NOR,1995,30.571333
Norway,NOR,1996,35.468277
Norway,NOR,1997,34.99715
Norway,NOR,1998,34.101444
Norway,NOR,1999,32.855114
Norway,NOR,2000,29.206993
Norway,NOR,2001,33.00236
Norway,NOR,2002,31.676008
Norway,NOR,2003,37.349567
Norway,NOR,2004,36.587067
Norway,NOR,2005,31.315474
Norway,NOR,2006,34.33814
Norway,NOR,2007,32.20228
Norway,NOR,2008,30.68267
Norway,NOR,2009,32.372486
Norway,NOR,2010,35.370525
Norway,NOR,2011,34.37607
Norway,NOR,2012,30.79771
Norway,NOR,2013,33.126568
Norway,NOR,2014,32.085735
Norway,NOR,2015,32.324345
Norway,NOR,2016,30.95378
Norway,NOR,2017,31.10566
Norway,NOR,2018,31.868404
Norway,NOR,2019,33.258595
Norway,NOR,2020,29.037094
Norway,NOR,2021,28.694576
Norway,NOR,2022,30.351593
Norway,NOR,2023,29.24203
Norway,NOR,2024,28.188023
OECD (EI),,1965,93.056114
OECD (EI),,1966,92.94252
OECD (EI),,1967,92.97967
OECD (EI),,1968,93.1398
OECD (EI),,1969,93.2282
OECD (EI),,1970,93.30782
OECD (EI),,1971,93.022285
OECD (EI),,1972,92.86122
OECD (EI),,1973,92.93302
OECD (EI),,1974,91.92533
OECD (EI),,1975,91.19017
OECD (EI),,1976,91.53042
OECD (EI),,1977,91.11186
OECD (EI),,1978,90.4778
OECD (EI),,1979,90.36396
OECD (EI),,1980,89.86844
OECD (EI),,1981,88.894646
OECD (EI),,1982,88.01009
OECD (EI),,1983,87.13276
OECD (EI),,1984,86.58078
OECD (EI),,1985,85.7315
OECD (EI),,1986,85.26321
OECD (EI),,1987,85.0906
OECD (EI),,1988,84.8555
OECD (EI),,1989,84.887596
OECD (EI),,1990,84.42814
OECD (EI),,1991,83.97293
OECD (EI),,1992,84.04762
OECD (EI),,1993,83.52281
OECD (EI),,1994,83.727455
OECD (EI),,1995,83.29341
OECD (EI),,1996,83.4132
OECD (EI),,1997,83.49632
OECD (EI),,1998,83.42817
OECD (EI),,1999,83.219826
OECD (EI),,2000,83.28648
OECD (EI),,2001,83.38684
OECD (EI),,2002,83.32481
OECD (EI),,2003,83.88615
OECD (EI),,2004,83.51982
OECD (EI),,2005,83.509926
OECD (EI),,2006,83.17988
OECD (EI),,2007,83.504585
OECD (EI),,2008,82.94393
OECD (EI),,2009,82.0546
OECD (EI),,2010,82.06554
OECD (EI),,2011,81.90607
OECD (EI),,2012,82.11406
OECD (EI),,2013,81.80329
OECD (EI),,2014,81.38159
OECD (EI),,2015,81.02828
OECD (EI),,2016,80.76467
OECD (EI),,2017,80.53074
OECD (EI),,2018,80.31171
OECD (EI),,2019,79.674484
OECD (EI),,2020,77.83856
OECD (EI),,2021,78.27114
OECD (EI),,2022,78.155426
OECD (EI),,2023,77.09573
OECD (EI),,2024,76.21816
Oceania,OWID_OCE,1965,89.30916
Oceania,OWID_OCE,1966,89.592445
Oceania,OWID_OCE,1967,89.89141
Oceania,OWID_OCE,1968,89.91256
Oceania,OWID_OCE,1969,89.992195
Oceania,OWID_OCE,1970,89.84755
Oceania,OWID_OCE,1971,89.12602
Oceania,OWID_OCE,1972,89.28226
Oceania,OWID_OCE,1973,89.71728
Oceania,OWID_OCE,1974,89.35067
Oceania,OWID_OCE,1975,88.67085
Oceania,OWID_OCE,1976,89.67899
Oceania,OWID_OCE,1977,90.59498
Oceania,OWID_OCE,1978,90.21839
Oceania,OWID_OCE,1979,89.89635
Oceania,OWID_OCE,1980,89.86972
Oceania,OWID_OCE,1981,89.814476
Oceania,OWID_OCE,1982,90.43667
Oceania,OWID_OCE,1983,90.201935
Oceania,OWID_OCE,1984,90.0754
Oceania,OWID_OCE,1985,90.31773
Oceania,OWID_OCE,1986,89.90429
Oceania,OWID_OCE,1987,90.298134
Oceania,OWID_OCE,1988,90.22638
Oceania,OWID_OCE,1989,90.617905
Oceania,OWID_OCE,1990,90.4969
Oceania,OWID_OCE,1991,90.2997
Oceania,OWID_OCE,1992,90.79442
Oceania,OWID_OCE,1993,90.34809
Oceania,OWID_OCE,1994,90.3083
Oceania,OWID_OCE,1995,90.306854
Oceania,OWID_OCE,1996,90.75223
Oceania,OWID_OCE,1997,91.48249
Oceania,OWID_OCE,1998,91.20861
Oceania,OWID_OCE,1999,91.800415
Oceania,OWID_OCE,2000,91.56358
Oceania,OWID_OCE,2001,92.238884
Oceania,OWID_OCE,2002,91.79995
Oceania,OWID_OCE,2003,92.00328
Oceania,OWID_OCE,2004,91.48014
Oceania,OWID_OCE,2005,91.800644
Oceania,OWID_OCE,2006,91.948845
Oceania,OWID_OCE,2007,92.161804
Oceania,OWID_OCE,2008,92.56644
Oceania,OWID_OCE,2009,91.86747
Oceania,OWID_OCE,2010,91.32054
Oceania,OWID_OCE,2011,90.17713
Oceania,OWID_OCE,2012,90.40817
Oceania,OWID_OCE,2013,89.74311
Oceania,OWID_OCE,2014,89.94637
Oceania,OWID_OCE,2015,89.65246
Oceania,OWID_OCE,2016,88.80503
Oceania,OWID_OCE,2017,89.32361
Oceania,OWID_OCE,2018,87.98382
Oceania,OWID_OCE,2019,87.70818
Oceania,OWID_OCE,2020,85.87609
Oceania,OWID_OCE,2021,84.05914
Oceania,OWID_OCE,2022,83.023636
Oceania,OWID_OCE,2023,82.113716
Oceania,OWID_OCE,2024,81.81703
Oman,OMN,1965,100
Oman,OMN,1966,100
Oman,OMN,1967,100
Oman,OMN,1968,100
Oman,OMN,1969,100
Oman,OMN,1970,100
Oman,OMN,1971,100
Oman,OMN,1972,100
Oman,OMN,1973,100
Oman,OMN,1974,100
Oman,OMN,1975,100
Oman,OMN,1976,100
Oman,OMN,1977,100
Oman,OMN,1978,100
Oman,OMN,1979,100
Oman,OMN,1980,100
Oman,OMN,1981,100
Oman,OMN,1982,100
Oman,OMN,1983,100
Oman,OMN,1984,100
Oman,OMN,1985,100
Oman,OMN,1986,100
Oman,OMN,1987,100
Oman,OMN,1988,100
Oman,OMN,1989,100
Oman,OMN,1990,100
Oman,OMN,1991,100
Oman,OMN,1992,100
Oman,OMN,1993,100
Oman,OMN,1994,100
Oman,OMN,1995,100
Oman,OMN,1996,100
Oman,OMN,1997,100
Oman,OMN,1998,100
Oman,OMN,1999,100
Oman,OMN,2000,100
Oman,OMN,2001,100
Oman,OMN,2002,100
Oman,OMN,2003,100
Oman,OMN,2004,100
Oman,OMN,2005,100
Oman,OMN,2006,100
Oman,OMN,2007,100
Oman,OMN,2008,100
Oman,OMN,2009,100
Oman,OMN,2010,100
Oman,OMN,2011,100
Oman,OMN,2012,100
Oman,OMN,2013,99.99903
Oman,OMN,2014,99.99903
Oman,OMN,2015,99.99722
Oman,OMN,2016,99.99689
Oman,OMN,2017,99.988945
Oman,OMN,2018,99.98961
Oman,OMN,2019,99.98326
Oman,OMN,2020,99.89075
Oman,OMN,2021,99.503586
Oman,OMN,2022,98.864044
Oman,OMN,2023,98.85838
Oman,OMN,2024,98.88482
Other Asia Pacific (EI),,1965,85.993004
Other Asia Pacific (EI),,1966,86.77371
Other Asia Pacific (EI),,1967,87.51102
Other Asia Pacific (EI),,1968,88.33792
Other Asia Pacific (EI),,1969,88.89592
Other Asia Pacific (EI),,1970,89.54739
Other Asia Pacific (EI),,1971,90.206055
Other Asia Pacific (EI),,1972,90.36464
Other Asia Pacific (EI),,1973,90.499466
Other Asia Pacific (EI),,1974,90.8973
Other Asia Pacific (EI),,1975,90.680046
Other Asia Pacific (EI),,1976,90.88852
Other Asia Pacific (EI),,1977,91.18521
Other Asia Pacific (EI),,1978,91.36703
Other Asia Pacific (EI),,1979,91.41712
Other Asia Pacific (EI),,1980,91.86653
Other Asia Pacific (EI),,1981,92.00679
Other Asia Pacific (EI),,1982,92.059944
Other Asia Pacific (EI),,1983,92.222305
Other Asia Pacific (EI),,1984,92.28838
Other Asia Pacific (EI),,1985,91.865616
Other Asia Pacific (EI),,1986,91.5255
Other Asia Pacific (EI),,1987,90.771324
Other Asia Pacific (EI),,1988,89.94876
Other Asia Pacific (EI),,1989,89.40437
Other Asia Pacific (EI),,1990,88.72606
Other Asia Pacific (EI),,1991,88.69745
Other Asia Pacific (EI),,1992,88.07772
Other Asia Pacific (EI),,1993,87.80725
Other Asia Pacific (EI),,1994,86.643135
Other Asia Pacific (EI),,1995,86.215
Other Asia Pacific (EI),,1996,85.91945
Other Asia Pacific (EI),,1997,87.235405
Other Asia Pacific (EI),,1998,86.84135
Other Asia Pacific (EI),,1999,86.72418
Other Asia Pacific (EI),,2000,86.439804
Other Asia Pacific (EI),,2001,86.31173
Other Asia Pacific (EI),,2002,85.83752
Other Asia Pacific (EI),,2003,85.8886
Other Asia Pacific (EI),,2004,85.637566
Other Asia Pacific (EI),,2005,85.40392
Other Asia Pacific (EI),,2006,85.00105
Other Asia Pacific (EI),,2007,82.910225
Other Asia Pacific (EI),,2008,82.58182
Other Asia Pacific (EI),,2009,82.87057
Other Asia Pacific (EI),,2010,81.477356
Other Asia Pacific (EI),,2011,78.39151
Other Asia Pacific (EI),,2012,78.79556
Other Asia Pacific (EI),,2013,75.09718
Other Asia Pacific (EI),,2014,77.31359
Other Asia Pacific (EI),,2015,79.69926
Other Asia Pacific (EI),,2016,77.57048
Other Asia Pacific (EI),,2017,80.61868
Other Asia Pacific (EI),,2018,80.0852
Other Asia Pacific (EI),,2019,82.424675
Other Asia Pacific (EI),,2020,80.46751
Other Asia Pacific (EI),,2021,77.51802
Other Asia Pacific (EI),,2022,75.88789
Other Asia Pacific (EI),,2023,76.78123
Other Asia Pacific (EI),,2024,75.45123
Other CIS (EI),,1985,79.59478
Other CIS (EI),,1986,81.89441
Other CIS (EI),,1987,81.035614
Other CIS (EI),,1988,77.31595
Other CIS (EI),,1989,81.06133
Other CIS (EI),,1990,80.413506
Other CIS (EI),,1991,76.80926
Other CIS (EI),,1992,72.43706
Other CIS (EI),,1993,62.46708
Other CIS (EI),,1994,52.909985
Other CIS (EI),,1995,52.73479
Other CIS (EI),,1996,51.339066
Other CIS (EI),,1997,54.13567
Other CIS (EI),,1998,54.726845
Other CIS (EI),,1999,46.27708
Other CIS (EI),,2000,44.34893
Other CIS (EI),,2001,46.081295
Other CIS (EI),,2002,45.718243
Other CIS (EI),,2003,42.930588
Other CIS (EI),,2004,45.49437
Other CIS (EI),,2005,46.688946
Other CIS (EI),,2006,48.344357
Other CIS (EI),,2007,51.282772
Other CIS (EI),,2008,56.130486
Other CIS (EI),,2009,55.480183
Other CIS (EI),,2010,53.33622
Other CIS (EI),,2011,52.841064
Other CIS (EI),,2012,54.679916
Other CIS (EI),,2013,54.041508
Other CIS (EI),,2014,56.642998
Other CIS (EI),,2015,58.31442
Other CIS (EI),,2016,59.024715
Other CIS (EI),,2017,56.729954
Other CIS (EI),,2018,59.4793
Other CIS (EI),,2019,57.471718
Other CIS (EI),,2020,58.583363
Other CIS (EI),,2021,60.203243
Other CIS (EI),,2022,59.744823
Other CIS (EI),,2023,58.79105
Other CIS (EI),,2024,58.100708
Other Caribbean (EI),,1965,95.4193
Other Caribbean (EI),,1966,95.424736
Other Caribbean (EI),,1967,95.606575
Other Caribbean (EI),,1968,95.64169
Other Caribbean (EI),,1969,95.67698
Other Caribbean (EI),,1970,96.09912
Other Caribbean (EI),,1971,94.66431
Other Caribbean (EI),,1972,94.990295
Other Caribbean (EI),,1973,95.359634
Other Caribbean (EI),,1974,95.256355
Other Caribbean (EI),,1975,95.299484
Other Caribbean (EI),,1976,94.89282
Other Caribbean (EI),,1977,95.0242
Other Caribbean (EI),,1978,94.861336
Other Caribbean (EI),,1979,94.75691
Other Caribbean (EI),,1980,94.74893
Other Caribbean (EI),,1981,94.668076
Other Caribbean (EI),,1982,94.1628
Other Caribbean (EI),,1983,93.62674
Other Caribbean (EI),,1984,93.873665
Other Caribbean (EI),,1985,93.32218
Other Caribbean (EI),,1986,92.96929
Other Caribbean (EI),,1987,93.01731
Other Caribbean (EI),,1988,92.67769
Other Caribbean (EI),,1989,93.791214
Other Caribbean (EI),,1990,93.457825
Other Caribbean (EI),,1991,93.44809
Other Caribbean (EI),,1992,93.91731
Other Caribbean (EI),,1993,94.734886
Other Caribbean (EI),,1994,95.49381
Other Caribbean (EI),,1995,95.347626
Other Caribbean (EI),,1996,95.154625
Other Caribbean (EI),,1997,95.53877
Other Caribbean (EI),,1998,95.38674
Other Caribbean (EI),,1999,94.74256
Other Caribbean (EI),,2000,95.998474
Other Caribbean (EI),,2001,96.46917
Other Caribbean (EI),,2002,96.471176
Other Caribbean (EI),,2003,96.397255
Other Caribbean (EI),,2004,96.341835
Other Caribbean (EI),,2005,96.49757
Other Caribbean (EI),,2006,97.1143
Other Caribbean (EI),,2007,97.59709
Other Caribbean (EI),,2008,97.549255
Other Caribbean (EI),,2009,97.31887
Other Caribbean (EI),,2010,97.38688
Other Caribbean (EI),,2011,97.20238
Other Caribbean (EI),,2012,96.77534
Other Caribbean (EI),,2013,96.26858
Other Caribbean (EI),,2014,96.76631
Other Caribbean (EI),,2015,96.96433
Other Caribbean (EI),,2016,96.70847
Other Caribbean (EI),,2017,96.00044
Other Caribbean (EI),,2018,96.12544
Other Caribbean (EI),,2019,95.92442
Other Caribbean (EI),,2020,95.0947
Other Caribbean (EI),,2021,94.77744
Other Caribbean (EI),,2022,94.7065
Other Caribbean (EI),,2023,94.739944
Other Caribbean (EI),,2024,94.60148
Other Europe (EI),,1965,85.74912
Other Europe (EI),,1966,85.094246
Other Europe (EI),,1967,84.12191
Other Europe (EI),,1968,84.07576
Other Europe (EI),,1969,81.46132
Other Europe (EI),,1970,83.14555
Other Europe (EI),,1971,84.52724
Other Europe (EI),,1972,82.869644
Other Europe (EI),,1973,84.83577
Other Europe (EI),,1974,82.885086
Other Europe (EI),,1975,83.8325
Other Europe (EI),,1976,83.72098
Other Europe (EI),,1977,82.06898
Other Europe (EI),,1978,82.87905
Other Europe (EI),,1979,83.26396
Other Europe (EI),,1980,81.5048
Other Europe (EI),,1981,83.0623
Other Europe (EI),,1982,83.42353
Other Europe (EI),,1983,84.74864
Other Europe (EI),,1984,83.29766
Other Europe (EI),,1985,85.43536
Other Europe (EI),,1986,84.432365
Other Europe (EI),,1987,84.0295
Other Europe (EI),,1988,84.63037
Other Europe (EI),,1989,85.09267
Other Europe (EI),,1990,87.835304
Other Europe (EI),,1991,83.1123
Other Europe (EI),,1992,83.30719
Other Europe (EI),,1993,82.2946
Other Europe (EI),,1994,76.67046
Other Europe (EI),,1995,77.14503
Other Europe (EI),,1996,73.90087
Other Europe (EI),,1997,78.00865
Other Europe (EI),,1998,78.15527
Other Europe (EI),,1999,74.48765
Other Europe (EI),,2000,78.507225
Other Europe (EI),,2001,80.14837
Other Europe (EI),,2002,81.23276
Other Europe (EI),,2003,82.41881
Other Europe (EI),,2004,81.33299
Other Europe (EI),,2005,80.80375
Other Europe (EI),,2006,82.594124
Other Europe (EI),,2007,85.05354
Other Europe (EI),,2008,84.08784
Other Europe (EI),,2009,81.89276
Other Europe (EI),,2010,78.350204
Other Europe (EI),,2011,85.43369
Other Europe (EI),,2012,84.13242
Other Europe (EI),,2013,80.73036
Other Europe (EI),,2014,80.97047
Other Europe (EI),,2015,82.36718
Other Europe (EI),,2016,81.71104
Other Europe (EI),,2017,85.1772
Other Europe (EI),,2018,80.84117
Other Europe (EI),,2019,83.15172
Other Europe (EI),,2020,83.83217
Other Europe (EI),,2021,79.743164
Other Europe (EI),,2022,82.752144
Other Europe (EI),,2023,79.21846
Other Europe (EI),,2024,80.65434
Other Middle East (EI),,1965,97.45362
